"ensembl_gene_id","gene_biotype"
"ENSG00000265289","lncRNA"
"ENSG00000265303","protein_coding"
"ENSG00000265316","lncRNA"
"ENSG00000265334","lncRNA"
"ENSG00000265337","lncRNA"
"ENSG00000265342","lncRNA"
"ENSG00000265349","lncRNA"
"ENSG00000265356","lncRNA"
"ENSG00000265359","lncRNA"
"ENSG00000265366","transcribed_unprocessed_pseudogene"
"ENSG00000265374","lncRNA"
"ENSG00000265378","lncRNA"
"ENSG00000265380","lncRNA"
"ENSG00000265393","lncRNA"
"ENSG00000265394","lncRNA"
"ENSG00000265399","lncRNA"
"ENSG00000265400","lncRNA"
"ENSG00000265401","lncRNA"
"ENSG00000265402","processed_pseudogene"
"ENSG00000265408","lncRNA"
"ENSG00000265413","lncRNA"
"ENSG00000265415","lncRNA"
"ENSG00000265421","miRNA"
"ENSG00000265425","lncRNA"
"ENSG00000265428","processed_pseudogene"
"ENSG00000265437","processed_pseudogene"
"ENSG00000265443","lncRNA"
"ENSG00000265445","lncRNA"
"ENSG00000265451","lncRNA"
"ENSG00000265453","processed_pseudogene"
"ENSG00000265460","transcribed_processed_pseudogene"
"ENSG00000265469","processed_pseudogene"
"ENSG00000265472","processed_pseudogene"
"ENSG00000265474","lncRNA"
"ENSG00000265477","lncRNA"
"ENSG00000265478","lncRNA"
"ENSG00000265480","transcribed_processed_pseudogene"
"ENSG00000265487","lncRNA"
"ENSG00000265490","lncRNA"
"ENSG00000265494","lncRNA"
"ENSG00000265511","lncRNA"
"ENSG00000265519","lncRNA"
"ENSG00000265542","lncRNA"
"ENSG00000265547","lncRNA"
"ENSG00000265552","lncRNA"
"ENSG00000265554","lncRNA"
"ENSG00000265579","lncRNA"
"ENSG00000265593","processed_pseudogene"
"ENSG00000265614","processed_pseudogene"
"ENSG00000265618","lncRNA"
"ENSG00000265625","lncRNA"
"ENSG00000265626","processed_pseudogene"
"ENSG00000265630","unprocessed_pseudogene"
"ENSG00000265643","lncRNA"
"ENSG00000265644","lncRNA"
"ENSG00000265664","lncRNA"
"ENSG00000265671","lncRNA"
"ENSG00000265678","lncRNA"
"ENSG00000265689","lncRNA"
"ENSG00000265690","protein_coding"
"ENSG00000265693","transcribed_processed_pseudogene"
"ENSG00000265697","lncRNA"
"ENSG00000265698","processed_pseudogene"
"ENSG00000265728","lncRNA"
"ENSG00000265737","lncRNA"
"ENSG00000265739","lncRNA"
"ENSG00000265743","lncRNA"
"ENSG00000265746","processed_pseudogene"
"ENSG00000265751","lncRNA"
"ENSG00000265752","lncRNA"
"ENSG00000265758","lncRNA"
"ENSG00000265766","transcribed_processed_pseudogene"
"ENSG00000265775","lncRNA"
"ENSG00000265781","lncRNA"
"ENSG00000265784","lncRNA"
"ENSG00000265787","transcribed_unprocessed_pseudogene"
"ENSG00000265788","transcribed_unprocessed_pseudogene"
"ENSG00000265794","lncRNA"
"ENSG00000265798","transcribed_unprocessed_pseudogene"
"ENSG00000265799","lncRNA"
"ENSG00000265801","lncRNA"
"ENSG00000265815","miRNA"
"ENSG00000265818","protein_coding"
"ENSG00000265833","processed_pseudogene"
"ENSG00000265840","lncRNA"
"ENSG00000265844","lncRNA"
"ENSG00000265853","processed_pseudogene"
"ENSG00000265863","processed_pseudogene"
"ENSG00000265883","processed_pseudogene"
"ENSG00000265888","lncRNA"
"ENSG00000265889","misc_RNA"
"ENSG00000265897","processed_pseudogene"
"ENSG00000265908","lncRNA"
"ENSG00000265912","lncRNA"
"ENSG00000265916","processed_pseudogene"
"ENSG00000265927","lncRNA"
"ENSG00000265934","processed_pseudogene"
"ENSG00000265935","lncRNA"
"ENSG00000265936","processed_pseudogene"
"ENSG00000265946","processed_pseudogene"
"ENSG00000265948","lncRNA"
"ENSG00000265961","misc_RNA"
"ENSG00000265964","lncRNA"
"ENSG00000265967","lncRNA"
"ENSG00000265973","unprocessed_pseudogene"
"ENSG00000265980","lncRNA"
"ENSG00000265982","unprocessed_pseudogene"
"ENSG00000265984","lncRNA"
"ENSG00000265987","lncRNA"
"ENSG00000265994","lncRNA"
"ENSG00000265995","lncRNA"
"ENSG00000266002","lncRNA"
"ENSG00000266003","processed_pseudogene"
"ENSG00000266009","transcribed_processed_pseudogene"
"ENSG00000266014","lncRNA"
"ENSG00000266036","lncRNA"
"ENSG00000266042","processed_pseudogene"
"ENSG00000266048","processed_pseudogene"
"ENSG00000266049","lncRNA"
"ENSG00000266050","transcribed_processed_pseudogene"
"ENSG00000266065","lncRNA"
"ENSG00000266076","protein_coding"
"ENSG00000266086","protein_coding"
"ENSG00000266101","lncRNA"
"ENSG00000266102","lncRNA"
"ENSG00000266106","lncRNA"
"ENSG00000266111","lncRNA"
"ENSG00000266114","lncRNA"
"ENSG00000266120","lncRNA"
"ENSG00000266126","lncRNA"
"ENSG00000266153","lncRNA"
"ENSG00000266155","unprocessed_pseudogene"
"ENSG00000266171","lncRNA"
"ENSG00000266188","miRNA"
"ENSG00000266190","unprocessed_pseudogene"
"ENSG00000266196","lncRNA"
"ENSG00000266201","processed_pseudogene"
"ENSG00000266202","protein_coding"
"ENSG00000266208","lncRNA"
"ENSG00000266213","lncRNA"
"ENSG00000266217","unprocessed_pseudogene"
"ENSG00000266222","lncRNA"
"ENSG00000266236","lncRNA"
"ENSG00000266248","lncRNA"
"ENSG00000266251","processed_pseudogene"
"ENSG00000266261","lncRNA"
"ENSG00000266270","miRNA"
"ENSG00000266273","lncRNA"
"ENSG00000266279","lncRNA"
"ENSG00000266283","lncRNA"
"ENSG00000266288","lncRNA"
"ENSG00000266289","lncRNA"
"ENSG00000266302","protein_coding"
"ENSG00000266304","lncRNA"
"ENSG00000266306","transcribed_unprocessed_pseudogene"
"ENSG00000266311","lncRNA"
"ENSG00000266312","lncRNA"
"ENSG00000266313","lncRNA"
"ENSG00000266335","lncRNA"
"ENSG00000266341","lncRNA"
"ENSG00000266356","unprocessed_pseudogene"
"ENSG00000266364","transcribed_processed_pseudogene"
"ENSG00000266368","lncRNA"
"ENSG00000266369","lncRNA"
"ENSG00000266373","processed_pseudogene"
"ENSG00000266378","lncRNA"
"ENSG00000266379","transcribed_unprocessed_pseudogene"
"ENSG00000266385","lncRNA"
"ENSG00000266397","lncRNA"
"ENSG00000266405","transcribed_processed_pseudogene"
"ENSG00000266416","processed_pseudogene"
"ENSG00000266433","transcribed_unprocessed_pseudogene"
"ENSG00000266441","lncRNA"
"ENSG00000266445","lncRNA"
"ENSG00000266446","lncRNA"
"ENSG00000266448","processed_pseudogene"
"ENSG00000266456","lncRNA"
"ENSG00000266460","lncRNA"
"ENSG00000266466","lncRNA"
"ENSG00000266469","lncRNA"
"ENSG00000266470","unprocessed_pseudogene"
"ENSG00000266473","lncRNA"
"ENSG00000266479","processed_pseudogene"
"ENSG00000266495","lncRNA"
"ENSG00000266498","lncRNA"
"ENSG00000266505","lncRNA"
"ENSG00000266513","lncRNA"
"ENSG00000266520","processed_pseudogene"
"ENSG00000266521","lncRNA"
"ENSG00000266522","unprocessed_pseudogene"
"ENSG00000266527","lncRNA"
"ENSG00000266535","lncRNA"
"ENSG00000266537","unprocessed_pseudogene"
"ENSG00000266541","lncRNA"
"ENSG00000266549","processed_pseudogene"
"ENSG00000266561","processed_pseudogene"
"ENSG00000266573","lncRNA"
"ENSG00000266578","lncRNA"
"ENSG00000266579","lncRNA"
"ENSG00000266586","lncRNA"
"ENSG00000266598","lncRNA"
"ENSG00000266599","lncRNA"
"ENSG00000266601","lncRNA"
"ENSG00000266604","lncRNA"
"ENSG00000266614","lncRNA"
"ENSG00000266642","lncRNA"
"ENSG00000266644","lncRNA"
"ENSG00000266647","unprocessed_pseudogene"
"ENSG00000266654","lncRNA"
"ENSG00000266664","lncRNA"
"ENSG00000266667","lncRNA"
"ENSG00000266673","processed_pseudogene"
"ENSG00000266677","lncRNA"
"ENSG00000266696","lncRNA"
"ENSG00000266708","lncRNA"
"ENSG00000266711","lncRNA"
"ENSG00000266717","lncRNA"
"ENSG00000266718","lncRNA"
"ENSG00000266728","protein_coding"
"ENSG00000266733","transcribed_unprocessed_pseudogene"
"ENSG00000266736","unprocessed_pseudogene"
"ENSG00000266743","lncRNA"
"ENSG00000266744","lncRNA"
"ENSG00000266765","lncRNA"
"ENSG00000266767","lncRNA"
"ENSG00000266771","processed_pseudogene"
"ENSG00000266774","lncRNA"
"ENSG00000266775","lncRNA"
"ENSG00000266777","transcribed_processed_pseudogene"
"ENSG00000266783","lncRNA"
"ENSG00000266786","unprocessed_pseudogene"
"ENSG00000266802","miRNA"
"ENSG00000266803","lncRNA"
"ENSG00000266805","lncRNA"
"ENSG00000266806","unprocessed_pseudogene"
"ENSG00000266818","unprocessed_pseudogene"
"ENSG00000266820","transcribed_unprocessed_pseudogene"
"ENSG00000266821","lncRNA"
"ENSG00000266824","lncRNA"
"ENSG00000266839","lncRNA"
"ENSG00000266840","lncRNA"
"ENSG00000266844","lncRNA"
"ENSG00000266846","lncRNA"
"ENSG00000266858","unprocessed_pseudogene"
"ENSG00000266865","transcribed_unprocessed_pseudogene"
"ENSG00000266869","lncRNA"
"ENSG00000266872","lncRNA"
"ENSG00000266877","lncRNA"
"ENSG00000266885","transcribed_processed_pseudogene"
"ENSG00000266893","lncRNA"
"ENSG00000266896","lncRNA"
"ENSG00000266899","processed_pseudogene"
"ENSG00000266900","lncRNA"
"ENSG00000266901","lncRNA"
"ENSG00000266905","lncRNA"
"ENSG00000266906","processed_pseudogene"
"ENSG00000266907","processed_pseudogene"
"ENSG00000266918","TEC"
"ENSG00000266919","lncRNA"
"ENSG00000266922","lncRNA"
"ENSG00000266923","lncRNA"
"ENSG00000266924","lncRNA"
"ENSG00000266925","lncRNA"
"ENSG00000266928","lncRNA"
"ENSG00000266929","lncRNA"
"ENSG00000266931","unprocessed_pseudogene"
"ENSG00000266932","transcribed_processed_pseudogene"
"ENSG00000266934","lncRNA"
"ENSG00000266936","lncRNA"
"ENSG00000266941","lncRNA"
"ENSG00000266943","processed_pseudogene"
"ENSG00000266946","processed_pseudogene"
"ENSG00000266947","lncRNA"
"ENSG00000266950","lncRNA"
"ENSG00000266951","lncRNA"
"ENSG00000266953","protein_coding"
"ENSG00000266954","lncRNA"
"ENSG00000266955","lncRNA"
"ENSG00000266957","lncRNA"
"ENSG00000266959","processed_pseudogene"
"ENSG00000266961","lncRNA"
"ENSG00000266963","lncRNA"
"ENSG00000266965","lncRNA"
"ENSG00000266968","lncRNA"
"ENSG00000266973","lncRNA"
"ENSG00000266978","lncRNA"
"ENSG00000266980","lncRNA"
"ENSG00000266981","lncRNA"
"ENSG00000266985","lncRNA"
"ENSG00000266987","lncRNA"
"ENSG00000266989","processed_pseudogene"
"ENSG00000266990","lncRNA"
"ENSG00000266993","lncRNA"
"ENSG00000266994","lncRNA"
"ENSG00000266995","processed_pseudogene"
"ENSG00000266997","protein_coding"
"ENSG00000266998","lncRNA"
"ENSG00000267000","lncRNA"
"ENSG00000267001","protein_coding"
"ENSG00000267004","lncRNA"
"ENSG00000267005","processed_pseudogene"
"ENSG00000267006","lncRNA"
"ENSG00000267007","lncRNA"
"ENSG00000267009","lncRNA"
"ENSG00000267014","lncRNA"
"ENSG00000267016","lncRNA"
"ENSG00000267019","unprocessed_pseudogene"
"ENSG00000267022","protein_coding"
"ENSG00000267023","transcribed_unprocessed_pseudogene"
"ENSG00000267027","lncRNA"
"ENSG00000267030","lncRNA"
"ENSG00000267032","processed_pseudogene"
"ENSG00000267033","lncRNA"
"ENSG00000267035","lncRNA"
"ENSG00000267036","processed_pseudogene"
"ENSG00000267038","lncRNA"
"ENSG00000267042","lncRNA"
"ENSG00000267044","lncRNA"
"ENSG00000267046","processed_pseudogene"
"ENSG00000267048","lncRNA"
"ENSG00000267049","lncRNA"
"ENSG00000267051","lncRNA"
"ENSG00000267054","lncRNA"
"ENSG00000267055","lncRNA"
"ENSG00000267059","protein_coding"
"ENSG00000267061","lncRNA"
"ENSG00000267062","lncRNA"
"ENSG00000267063","lncRNA"
"ENSG00000267069","lncRNA"
"ENSG00000267070","lncRNA"
"ENSG00000267072","lncRNA"
"ENSG00000267073","lncRNA"
"ENSG00000267074","lncRNA"
"ENSG00000267075","lncRNA"
"ENSG00000267076","processed_pseudogene"
"ENSG00000267077","lncRNA"
"ENSG00000267078","lncRNA"
"ENSG00000267079","lncRNA"
"ENSG00000267081","lncRNA"
"ENSG00000267084","processed_pseudogene"
"ENSG00000267085","processed_pseudogene"
"ENSG00000267088","processed_pseudogene"
"ENSG00000267089","lncRNA"
"ENSG00000267090","lncRNA"
"ENSG00000267095","lncRNA"
"ENSG00000267096","lncRNA"
"ENSG00000267097","lncRNA"
"ENSG00000267098","lncRNA"
"ENSG00000267099","unprocessed_pseudogene"
"ENSG00000267101","lncRNA"
"ENSG00000267102","transcribed_processed_pseudogene"
"ENSG00000267105","lncRNA"
"ENSG00000267108","lncRNA"
"ENSG00000267109","lncRNA"
"ENSG00000267110","protein_coding"
"ENSG00000267112","lncRNA"
"ENSG00000267113","processed_pseudogene"
"ENSG00000267114","lncRNA"
"ENSG00000267115","lncRNA"
"ENSG00000267116","processed_pseudogene"
"ENSG00000267117","lncRNA"
"ENSG00000267120","protein_coding"
"ENSG00000267124","lncRNA"
"ENSG00000267125","lncRNA"
"ENSG00000267129","unprocessed_pseudogene"
"ENSG00000267130","lncRNA"
"ENSG00000267133","lncRNA"
"ENSG00000267135","processed_pseudogene"
"ENSG00000267136","lncRNA"
"ENSG00000267137","lncRNA"
"ENSG00000267138","lncRNA"
"ENSG00000267139","lncRNA"
"ENSG00000267140","protein_coding"
"ENSG00000267141","lncRNA"
"ENSG00000267142","processed_pseudogene"
"ENSG00000267143","lncRNA"
"ENSG00000267144","lncRNA"
"ENSG00000267145","processed_pseudogene"
"ENSG00000267146","lncRNA"
"ENSG00000267148","unprocessed_pseudogene"
"ENSG00000267150","lncRNA"
"ENSG00000267152","lncRNA"
"ENSG00000267153","processed_pseudogene"
"ENSG00000267154","unprocessed_pseudogene"
"ENSG00000267157","protein_coding"
"ENSG00000267159","lncRNA"
"ENSG00000267160","lncRNA"
"ENSG00000267162","processed_pseudogene"
"ENSG00000267165","lncRNA"
"ENSG00000267166","unprocessed_pseudogene"
"ENSG00000267168","protein_coding"
"ENSG00000267170","processed_pseudogene"
"ENSG00000267172","lncRNA"
"ENSG00000267173","protein_coding"
"ENSG00000267175","lncRNA"
"ENSG00000267177","lncRNA"
"ENSG00000267179","protein_coding"
"ENSG00000267180","transcribed_processed_pseudogene"
"ENSG00000267184","processed_pseudogene"
"ENSG00000267187","processed_pseudogene"
"ENSG00000267188","lncRNA"
"ENSG00000267192","lncRNA"
"ENSG00000267193","lncRNA"
"ENSG00000267196","lncRNA"
"ENSG00000267197","lncRNA"
"ENSG00000267198","lncRNA"
"ENSG00000267199","lncRNA"
"ENSG00000267203","processed_pseudogene"
"ENSG00000267205","lncRNA"
"ENSG00000267207","lncRNA"
"ENSG00000267209","lncRNA"
"ENSG00000267211","lncRNA"
"ENSG00000267212","lncRNA"
"ENSG00000267214","lncRNA"
"ENSG00000267215","lncRNA"
"ENSG00000267219","lncRNA"
"ENSG00000267222","lncRNA"
"ENSG00000267223","lncRNA"
"ENSG00000267224","lncRNA"
"ENSG00000267225","lncRNA"
"ENSG00000267227","processed_pseudogene"
"ENSG00000267228","protein_coding"
"ENSG00000267231","lncRNA"
"ENSG00000267232","lncRNA"
"ENSG00000267234","lncRNA"
"ENSG00000267238","lncRNA"
"ENSG00000267239","lncRNA"
"ENSG00000267240","lncRNA"
"ENSG00000267241","unprocessed_pseudogene"
"ENSG00000267243","lncRNA"
"ENSG00000267245","processed_pseudogene"
"ENSG00000267246","lncRNA"
"ENSG00000267247","lncRNA"
"ENSG00000267249","lncRNA"
"ENSG00000267250","lncRNA"
"ENSG00000267255","lncRNA"
"ENSG00000267257","lncRNA"
"ENSG00000267259","lncRNA"
"ENSG00000267261","protein_coding"
"ENSG00000267262","lncRNA"
"ENSG00000267263","lncRNA"
"ENSG00000267264","processed_pseudogene"
"ENSG00000267269","lncRNA"
"ENSG00000267273","lncRNA"
"ENSG00000267274","lncRNA"
"ENSG00000267275","lncRNA"
"ENSG00000267277","lncRNA"
"ENSG00000267278","lncRNA"
"ENSG00000267279","lncRNA"
"ENSG00000267282","lncRNA"
"ENSG00000267283","lncRNA"
"ENSG00000267285","lncRNA"
"ENSG00000267286","lncRNA"
"ENSG00000267287","lncRNA"
"ENSG00000267292","processed_pseudogene"
"ENSG00000267295","unprocessed_pseudogene"
"ENSG00000267298","lncRNA"
"ENSG00000267299","lncRNA"
"ENSG00000267303","protein_coding"
"ENSG00000267304","lncRNA"
"ENSG00000267305","unprocessed_pseudogene"
"ENSG00000267308","lncRNA"
"ENSG00000267311","lncRNA"
"ENSG00000267312","processed_pseudogene"
"ENSG00000267314","protein_coding"
"ENSG00000267315","processed_pseudogene"
"ENSG00000267316","lncRNA"
"ENSG00000267318","protein_coding"
"ENSG00000267320","lncRNA"
"ENSG00000267324","processed_pseudogene"
"ENSG00000267325","lncRNA"
"ENSG00000267328","lncRNA"
"ENSG00000267332","processed_pseudogene"
"ENSG00000267333","processed_pseudogene"
"ENSG00000267334","lncRNA"
"ENSG00000267335","protein_coding"
"ENSG00000267336","processed_pseudogene"
"ENSG00000267338","lncRNA"
"ENSG00000267341","lncRNA"
"ENSG00000267342","lncRNA"
"ENSG00000267343","transcribed_unprocessed_pseudogene"
"ENSG00000267344","lncRNA"
"ENSG00000267345","lncRNA"
"ENSG00000267346","processed_pseudogene"
"ENSG00000267349","lncRNA"
"ENSG00000267352","processed_pseudogene"
"ENSG00000267353","lncRNA"
"ENSG00000267354","lncRNA"
"ENSG00000267355","processed_pseudogene"
"ENSG00000267356","lncRNA"
"ENSG00000267359","lncRNA"
"ENSG00000267360","protein_coding"
"ENSG00000267363","lncRNA"
"ENSG00000267364","lncRNA"
"ENSG00000267366","lncRNA"
"ENSG00000267370","unprocessed_pseudogene"
"ENSG00000267371","processed_pseudogene"
"ENSG00000267372","lncRNA"
"ENSG00000267373","lncRNA"
"ENSG00000267375","lncRNA"
"ENSG00000267376","processed_pseudogene"
"ENSG00000267378","lncRNA"
"ENSG00000267379","lncRNA"
"ENSG00000267382","transcribed_unprocessed_pseudogene"
"ENSG00000267384","processed_pseudogene"
"ENSG00000267385","protein_coding"
"ENSG00000267387","lncRNA"
"ENSG00000267388","lncRNA"
"ENSG00000267389","unprocessed_pseudogene"
"ENSG00000267393","lncRNA"
"ENSG00000267394","lncRNA"
"ENSG00000267396","lncRNA"
"ENSG00000267397","lncRNA"
"ENSG00000267398","processed_pseudogene"
"ENSG00000267399","lncRNA"
"ENSG00000267400","processed_pseudogene"
"ENSG00000267402","lncRNA"
"ENSG00000267404","processed_pseudogene"
"ENSG00000267405","lncRNA"
"ENSG00000267408","unprocessed_pseudogene"
"ENSG00000267409","lncRNA"
"ENSG00000267412","lncRNA"
"ENSG00000267415","transcribed_processed_pseudogene"
"ENSG00000267417","lncRNA"
"ENSG00000267418","processed_pseudogene"
"ENSG00000267419","transcribed_unprocessed_pseudogene"
"ENSG00000267420","lncRNA"
"ENSG00000267423","lncRNA"
"ENSG00000267426","protein_coding"
"ENSG00000267429","lncRNA"
"ENSG00000267432","lncRNA"
"ENSG00000267433","unprocessed_pseudogene"
"ENSG00000267436","lncRNA"
"ENSG00000267437","lncRNA"
"ENSG00000267439","lncRNA"
"ENSG00000267441","processed_pseudogene"
"ENSG00000267443","lncRNA"
"ENSG00000267446","lncRNA"
"ENSG00000267453","transcribed_unprocessed_pseudogene"
"ENSG00000267455","lncRNA"
"ENSG00000267456","processed_pseudogene"
"ENSG00000267457","lncRNA"
"ENSG00000267458","lncRNA"
"ENSG00000267461","lncRNA"
"ENSG00000267462","lncRNA"
"ENSG00000267463","processed_pseudogene"
"ENSG00000267466","lncRNA"
"ENSG00000267469","lncRNA"
"ENSG00000267471","processed_pseudogene"
"ENSG00000267472","processed_pseudogene"
"ENSG00000267474","lncRNA"
"ENSG00000267475","lncRNA"
"ENSG00000267476","lncRNA"
"ENSG00000267477","protein_coding"
"ENSG00000267480","lncRNA"
"ENSG00000267484","lncRNA"
"ENSG00000267486","processed_pseudogene"
"ENSG00000267487","processed_pseudogene"
"ENSG00000267490","unprocessed_pseudogene"
"ENSG00000267491","lncRNA"
"ENSG00000267492","processed_pseudogene"
"ENSG00000267497","processed_pseudogene"
"ENSG00000267500","transcribed_unprocessed_pseudogene"
"ENSG00000267501","lncRNA"
"ENSG00000267503","lncRNA"
"ENSG00000267504","lncRNA"
"ENSG00000267505","lncRNA"
"ENSG00000267506","lncRNA"
"ENSG00000267507","processed_pseudogene"
"ENSG00000267509","lncRNA"
"ENSG00000267510","lncRNA"
"ENSG00000267512","lncRNA"
"ENSG00000267518","processed_pseudogene"
"ENSG00000267520","lncRNA"
"ENSG00000267521","lncRNA"
"ENSG00000267526","processed_pseudogene"
"ENSG00000267529","lncRNA"
"ENSG00000267533","processed_pseudogene"
"ENSG00000267537","lncRNA"
"ENSG00000267543","lncRNA"
"ENSG00000267546","lncRNA"
"ENSG00000267547","lncRNA"
"ENSG00000267550","lncRNA"
"ENSG00000267552","protein_coding"
"ENSG00000267554","processed_pseudogene"
"ENSG00000267555","lncRNA"
"ENSG00000267557","lncRNA"
"ENSG00000267558","processed_pseudogene"
"ENSG00000267559","lncRNA"
"ENSG00000267560","lncRNA"
"ENSG00000267561","protein_coding"
"ENSG00000267563","lncRNA"
"ENSG00000267564","lncRNA"
"ENSG00000267565","lncRNA"
"ENSG00000267567","lncRNA"
"ENSG00000267570","processed_pseudogene"
"ENSG00000267571","lncRNA"
"ENSG00000267574","lncRNA"
"ENSG00000267576","lncRNA"
"ENSG00000267577","lncRNA"
"ENSG00000267580","lncRNA"
"ENSG00000267581","lncRNA"
"ENSG00000267582","lncRNA"
"ENSG00000267583","lncRNA"
"ENSG00000267587","processed_pseudogene"
"ENSG00000267589","processed_pseudogene"
"ENSG00000267590","processed_pseudogene"
"ENSG00000267591","processed_pseudogene"
"ENSG00000267592","processed_pseudogene"
"ENSG00000267594","unprocessed_pseudogene"
"ENSG00000267595","unprocessed_pseudogene"
"ENSG00000267597","processed_pseudogene"
"ENSG00000267598","lncRNA"
"ENSG00000267599","lncRNA"
"ENSG00000267601","lncRNA"
"ENSG00000267604","lncRNA"
"ENSG00000267609","processed_pseudogene"
"ENSG00000267610","lncRNA"
"ENSG00000267611","processed_pseudogene"
"ENSG00000267612","lncRNA"
"ENSG00000267614","lncRNA"
"ENSG00000267615","lncRNA"
"ENSG00000267617","lncRNA"
"ENSG00000267618","protein_coding"
"ENSG00000267623","transcribed_unprocessed_pseudogene"
"ENSG00000267624","processed_pseudogene"
"ENSG00000267625","lncRNA"
"ENSG00000267628","lncRNA"
"ENSG00000267629","lncRNA"
"ENSG00000267630","transcribed_unprocessed_pseudogene"
"ENSG00000267632","lncRNA"
"ENSG00000267633","lncRNA"
"ENSG00000267634","processed_pseudogene"
"ENSG00000267636","lncRNA"
"ENSG00000267640","transcribed_unprocessed_pseudogene"
"ENSG00000267642","lncRNA"
"ENSG00000267643","lncRNA"
"ENSG00000267644","lncRNA"
"ENSG00000267645","protein_coding"
"ENSG00000267646","lncRNA"
"ENSG00000267647","processed_pseudogene"
"ENSG00000267648","transcribed_processed_pseudogene"
"ENSG00000267649","lncRNA"
"ENSG00000267650","lncRNA"
"ENSG00000267651","lncRNA"
"ENSG00000267652","processed_pseudogene"
"ENSG00000267653","lncRNA"
"ENSG00000267656","processed_pseudogene"
"ENSG00000267661","processed_pseudogene"
"ENSG00000267662","lncRNA"
"ENSG00000267663","processed_pseudogene"
